provider	category	event_id	version	event(fields)	event_type	description
Hypervisor Trace	{7f2a405c-69b5-4bf9-a1f5-30e8f1afab5e}	7652	0	HvPpmPolicyChange(UInt64 SettingId, UInt64 ValueRequested, UInt64 ValueCurrent, UInt64 ValueApplied)		PPM Policy Change
Hypervisor Trace	{7f2a405c-69b5-4bf9-a1f5-30e8f1afab5e}	7653	0	HvPpmCorePark(UInt64 PerfCheckTime, UInt64 LpIndex)		PPM Core Park
Hypervisor Trace	{7f2a405c-69b5-4bf9-a1f5-30e8f1afab5e}	7654	0	HvPpmCoreUnpark(UInt64 PerfCheckTime, UInt64 LpIndex)		PPM Core Un Park
Hypervisor Trace	{7f2a405c-69b5-4bf9-a1f5-30e8f1afab5e}	7655	0	HvPpmCapEvent(UInt64 LpIndex, UInt64 PStateCap, UInt64 TStateCap, UInt64 ThermalCap)		PPM Cap Event
Hypervisor Trace	{7f2a405c-69b5-4bf9-a1f5-30e8f1afab5e}	7656	0	HvPpmPerfCheckStart(UInt64 PerfCheckTime)		PPM Perf Check Start
Hypervisor Trace	{7f2a405c-69b5-4bf9-a1f5-30e8f1afab5e}	7657	0	HvPpmPerfCheckStop(UInt64 PerfCheckTime)		PPM Perf Check Stop
Hypervisor Trace	{7f2a405c-69b5-4bf9-a1f5-30e8f1afab5e}	7658	0	HvPpmRecordedUtility(UInt64 PerfCheckTime, UInt64 IdleTime, UInt64 BusyTime, UInt64 PercentageOfMaxFrequency, UInt64 Utility, UInt64 LpIndex)		PPM Recorded Utility
Hypervisor Trace	{7f2a405c-69b5-4bf9-a1f5-30e8f1afab5e}	7659	0	HvPpmExpectedUtility(UInt64 PerfCheckTime, UInt64 IdleTime, UInt64 ExcessBusyTime, UInt64 PercentageOfMaxFrequency, UInt64 LpIndex)		PPM Expected Utility
Hypervisor Trace	{7f2a405c-69b5-4bf9-a1f5-30e8f1afab5e}	7660	0	HvPpmDomainPerfStateChange(UInt64 PerfCheckTime, UInt64 Currentstate, UInt64 CurrentPercentageOfMaxFrequency, UInt64 TargetPercentageOfMaxFrequency, UInt64 DesiredPercentageOfMaxFrequency, UInt64 DomainId)		PPM Domain Perf State Change
Hypervisor Trace	{7f2a405c-69b5-4bf9-a1f5-30e8f1afab5e}	7661	0	HvPpmProcessorPerfStateChange(UInt64 PerfCheckTime, UInt64 Currentstate, UInt64 CurrentPercentageOfMaxFrequency, UInt64 TargetPercentageOfMaxFrequency, UInt64 LpIndex, UInt64 DomainId)		PPM Processor Perf State Change
Hypervisor Trace	{7f2a405c-69b5-4bf9-a1f5-30e8f1afab5e}	7662	0	HvPpmPlatformStateChange(UInt64 PlatformIdleCount)		PPM Platform State Change
Hypervisor Trace	{7f2a405c-69b5-4bf9-a1f5-30e8f1afab5e}	7664	0	HvSample(UInt64 PartitionId, UInt64 VpId, UInt64 Cr3, UInt64 Ip, UInt64 ProfileSource, UInt64 VpTsc)		Sampling Profile
Hypervisor Trace	{7f2a405c-69b5-4bf9-a1f5-30e8f1afab5e}	7665	0	HvHvModule(UInt64 HypervisorBaseAddress)		Hypervisor Module
